PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,Round,Phase,Individual,Puzzler,Cohort
-1.2172754883286019,-0.045554322578750375,2.7419532444463672,-0.3772280682390139,-0.6177698986607038,2.4954633480371076,0.7751553600508398,-0.8257150883960329,-0.6042673648491335,-0.7668525927207367,-0.583136159730349,-0.02867446433962103,-0.47724207370681965,-0.17631387543448318,-1.0197406458895633,1.1319330682156377,0.33314884234626085,0.04970142956113695,round_2,phase3,13,1,D1_1
-1.6936208917326787,0.5377015932004275,1.452201293344564,-0.16450366029060623,0.3619886644049141,2.852313330677824,0.6263834510791554,-0.20648028401107155,1.3360374894809668,1.0821066389371188,-0.07259704853393978,-0.4237514858809079,-0.3708831136320454,-0.4132123963415176,-0.7184189324981396,2.3028148040447824,0.29228038889486224,-0.2600709148391323,round_2,phase2,13,1,D1_1
-0.47318678975070155,-1.6087152304413557,2.838839685714584,-1.619818204024641,-0.7296756754399423,0.24035750970537662,-3.880846801751649,2.6547871642161858,-0.7872725177964588,1.6948540926539855,0.16418900706476044,0.6644242742980456,-1.1081575432405235,-1.5381425718553974,0.419590247390432,0.21381162712720034,0.9851158511817066,0.09935429053639405,round_2,phase1,13,1,D1_1
-1.3402075685631532,-0.3812484208299875,0.9501930839577503,-1.6106696173867947,-1.0468533851548492,-0.11099084204578778,0.3143407745393052,-0.5098775156324579,0.6968536069021243,-0.7111935251757983,-0.3878909579986657,-0.043916376170123825,0.14553388081331642,-0.45595282022517974,-0.35385630316424416,-0.4281339369820894,0.5814369378659424,1.1496638343674104,round_4,phase3,13,1,D1_1
-1.5216182947194798,0.06812900156629283,-0.8463074767106021,1.1141706501772166,0.3351222758913924,-0.2659634435128828,0.6271617569566938,-2.384393494069648,0.8731462055048558,0.33246425843429717,-0.6317959856692611,-0.43677318477063753,-0.6894974261263968,-0.47747043076191215,-0.7315220314128499,-0.6145296290990445,1.4402437906337469,-1.3587649224239013,round_4,phase2,13,1,D1_1
-0.9184452445100036,0.054490349640664536,1.3660668976643764,-1.0824238816499507,0.6687745243001111,1.4513218702655817,0.4384622910696701,-0.6968984831864498,-4.070327466995209,0.12399025130920342,-0.21222901229690955,0.20214146927249216,-0.49775852182053726,-0.1827585758773023,-0.0021589022516366446,2.164934252532185,-0.7803294131010831,-0.5542039250751832,round_4,phase1,13,1,D1_1
-1.4967816018497013,1.84430735903426,1.8856032143409942,0.32134584119801984,-0.5078819982833912,1.3625293866392683,0.8292083474826092,-1.349158418495374,-0.805028137268466,0.6693465777255537,-0.5071910153173731,-0.12784485192830455,-0.3848166570433614,1.891091473457873,-1.0747232136057099,-0.49443750013375193,0.07233457441571081,-0.15689006893773724,round_1,phase3,13,1,D1_1
-1.9591847077474596,1.8362609339576896,-0.14553957543523777,1.37261899739729,0.229503563868319,1.632709746027588,0.6065354335950441,-0.9536399683193758,-0.373745591332502,1.8242981168526848,-0.9303422375264397,-0.5290929317638681,0.3626405050640728,4.433724801290847,-0.11462586602688249,1.7128351493862854,-0.03577277005660374,-0.9800423082239013,round_1,phase2,13,1,D1_1
-1.27016675324934,-1.464595441701343,2.35509436001071,-0.29302390624904395,0.15097912477088724,0.4361649419883382,-0.6609129728143947,-1.24761341297256,-0.7872603940951808,-0.5642669262788073,-0.6693710652313122,-0.1643885398687578,0.8218366374559869,0.8940432923176159,0.05350556046754109,-0.4443145486393843,0.9939390913751236,-2.0034775612876596,round_1,phase1,13,1,D1_1
-1.3271849916360645,-0.2722278422338951,-1.7074016602608741,-1.0233141182097962,0.8048646933641977,0.9189755975381281,0.3613365425670662,-0.30123400724612615,0.3331499565731856,1.0083371955585982,-0.3840703998164237,0.13155696849790957,-0.8988120827144578,-0.6031019884521099,0.085915549874902,-0.5236357008663111,1.1479659211524493,2.4394192482079595,round_3,phase3,14,0,D1_1
-1.361699713335028,-0.7013111117525972,-3.464328486658189,-1.4406128880491984,-0.2589489892071155,0.745121811108213,0.6517687996187738,-0.5280334347655539,-0.39086349922770597,-1.0072073795602106,-0.7371717869519643,-0.18019353668580726,1.0604556916783934,-0.6505023132066884,1.440985658167129,0.37812706160435794,0.09119587007319403,1.8350302930220737,round_3,phase2,14,0,D1_1
-0.7787180820223443,-0.6673188489241326,-0.1777433172340825,-0.8425431785165353,0.32316806113857166,0.08689721030121164,-0.2648427117300953,-0.03823788895020473,-3.704310004051486,0.6204960902391243,-0.6913066095719602,0.21981837221463202,-4.180418711800492,-0.2161616843162248,6.092101464007176,-0.5601628488218001,0.8693735392910836,0.17617148918761277,round_3,phase1,14,0,D1_1
-0.7469257413318474,0.5621820336384363,-1.3874483022012494,0.47940509866279185,2.8154657241252576,-0.3351883425316591,-2.1015031992867215,-0.5143002380752265,-3.7891463978784143,-0.6897822009070148,-0.5920839437731666,0.2969008720784128,-1.2232698670850817,0.9782313573331597,2.331081593230333,-0.3298175808393478,0.34336378528250616,1.3625274945362846,round_2,phase3,14,0,D1_1
-1.2457057874871957,2.9921099372358446,0.025474642923024333,2.555571052071307,2.130911936816637,-0.3796514634467623,0.5916803802722761,0.7113618424794355,-1.4296609839039283,0.14184797929865264,-0.7471699595288814,0.0749479103603072,-0.0023467664112797205,0.0014084520150018135,-0.338251211369709,-0.571582134139321,0.023218569493396228,-0.9738751205919588,round_2,phase2,14,0,D1_1
-0.9829196770157798,-0.38015103930084904,-1.4207375100390227,-0.9365156626199568,0.5905868187401957,2.160080531533366,0.2670387159035927,-1.3090404203044643,-1.4784894450548938,-0.862253117396366,-0.717942751969019,-0.0020674138289931755,-0.5674866128570552,0.02716476221425241,-0.7164459644246226,-0.4789560900251195,-0.47722305427527784,-0.8689486675456807,round_2,phase1,14,0,D1_1
-1.1257884938393858,-0.28269364071094494,-2.229347726673096,-1.0711983652998305,-1.213684273435254,-0.4728490416614118,1.0244654133852953,0.17277415000696433,0.13626087533264605,1.3728928956544326,-0.3552318239274555,0.26183256241080394,-0.8818370909231928,-0.7827408017142288,-0.3622673067153361,-0.42964361436556486,-0.019503779174895673,5.3812442903203355,round_4,phase3,14,0,D1_1
-1.5422292739169798,0.7410159518615461,-2.568974191891001,-0.7746156272760237,-0.04013631406622146,0.2198170113088065,0.7766730680964692,-0.015035762227604683,0.19512280091526352,-1.0057715445612103,-0.682025141489288,-0.0846845041394134,-0.12325719507191914,-0.5691330200204777,0.6516617548698019,-0.49826066105628297,-1.3196442781115778,0.5338242945594939,round_4,phase2,14,0,D1_1
-1.1767799689982343,-0.8321264015996918,-1.60254939304396,-0.6715331294581723,-1.017173210973485,0.29817094141608014,0.5082467923940341,-1.140880056736806,-0.641864701042715,-0.19875815631758342,0.023994712074991372,0.09202522449705862,0.4791669324120889,-0.03131254371272926,-0.48144045705359456,0.4920639126517396,0.4016919080325778,-0.06165817176025971,round_4,phase1,14,0,D1_1
-1.3882351848707297,2.9626512044084956,-1.38258945069281,1.3149852036366123,-0.4450407431263457,-0.13527961100407043,-2.5339146083222897,-1.2864041397271917,-0.16246180848958366,-0.5369515808741003,-0.565882521073309,-0.060846640417111526,-0.45838429873398956,2.469466831247391,-0.7241426495698675,-0.21610654234795454,0.97581715993774,-1.2000148786716243,round_1,phase3,14,0,D1_1
-1.3328940368858275,-0.832137395000415,-0.844738329731588,0.21114154592511733,-0.30168013000379834,1.9420358946865324,0.6298599357591756,-1.212841932829631,-1.6893253397223058,1.6935859535131133,-0.8574474104804232,-0.12279689326277832,-2.3918057536394617,1.252056076866451,1.9196309200409258,0.4222256706632329,0.20438609419180875,0.003965391292108642,round_1,phase2,14,0,D1_1
-0.538739238723958,3.8134625989962663,-1.1219042686613288,-0.280088931183511,-1.260625077858229,0.4053653775841031,-0.14980881442037833,-0.290598536403858,-3.624092631888084,0.015180760714567844,0.08047716130630521,0.3975177301412942,-0.9743798260710043,-0.9468803280326182,-0.7333138224015573,0.14221663129398862,4.738439608196393,0.27927644543471986,round_1,phase1,14,0,D1_1
-0.36545649670841,-1.3089732382610673,-2.356444356790767,-0.5624359965196499,0.4151714370838674,-0.23844044338328407,0.8009794881673038,0.17915368711910745,0.2962710791644486,0.3357758298641636,0.3097820693326981,0.987629321573691,0.5589381663071042,1.1649882764694064,-0.9042173712757763,0.4435068904529756,-0.3828151631033381,-0.22563767110894684,round_3,phase3,15,1,D1_2
-0.6301450253503005,0.36449194967681703,1.6294322523098381,1.883674372028214,-1.6669338363015305,0.6230962029475766,-0.3888682820918423,-0.3882212224264404,0.7223569062211388,-0.22518604197196312,-0.06822023509338028,0.5077576788896812,-1.1019073847140644,1.2292223555154629,-0.24772171907792884,-0.09117097284388281,-0.042635634941389874,0.6143396515900573,round_3,phase2,15,1,D1_2
0.9091257285043931,-1.8597098475432488,-1.644173267491811,-1.0791876325836873,1.0405110971492946,-0.7656320456282538,-0.5038246804075872,-0.6846463104671906,0.5377031579905659,0.3440019103644051,0.11722290654762473,0.7895192366119366,0.9770848135439385,1.0373691613388643,-0.08834617164138908,0.17830207086838187,1.342350307522922,-0.9860193958247181,round_3,phase1,15,1,D1_2
3.1748008265566994,-1.8319331422260248,-1.9282875515378002,-0.438777889033316,-0.4548879610677636,-0.757441676435186,-2.7997613376605344,0.012702641886686503,0.819400517704171,-0.5448147804312226,0.36631225848894283,3.2143957688676887,0.26368833608264536,1.0776596815454353,-1.1462398455906375,0.3623743526891205,0.37954410562863145,-0.009091591124468343,round_2,phase3,15,1,D1_2
3.81095815737596,-0.9341980573552074,-1.3749945185151986,0.006359024745540746,0.12377073092448926,1.1305991247984266,0.9087835545016557,-1.4728351767369035,1.705648951826973,-0.7906851152178087,-0.1939435154214023,3.909556477320892,-0.34926031300666294,0.4760426397534977,-0.07492915700971356,0.9268066955145008,-0.28762789013899537,-1.1896190697629694,round_2,phase2,15,1,D1_2
0.9564831207628859,0.4564164012531257,1.00815373539243,-0.5347899256440661,5.174749504589363,-0.3266291681006,-0.21962308156158541,0.0922776765851669,1.5990865639493432,-0.15488498043369606,0.05595626891476363,1.1373402593142352,-0.7823929841897462,0.7979659576826362,-0.8719021554910639,0.2166013460323882,0.49250895922597737,-2.35842411487083,round_2,phase1,15,1,D1_2
3.5869592600378812,-0.8818694427894007,0.1991013170274932,-0.5470376305758817,-0.7620060283103698,3.185117711934437,0.6916539657681163,1.0424146544343986,0.564678640939052,-0.06794459827818988,3.2370467103770246,-0.9027809612876858,-0.04981046096064649,1.1311205523592556,0.3676146526604364,-2.0592802639551695,-0.19500139430883437,-0.9539257387577286,round_4,phase3,15,1,D1_2
3.398658918430197,-2.118233373546139,0.5704639271118737,0.25289535288939174,-1.2212143078107993,4.15911950625078,-1.3247677829144056,-2.0323516139822124,0.7792074082269299,-0.4511199634669193,1.187315638048783,1.7355824000930775,-1.4580413909182655,0.8612543284055878,0.7944363722147317,-0.17261812337182297,1.5401194373178064,-1.7280296747722153,round_4,phase2,15,1,D1_2
2.2711875344766757,-0.15147129176091903,1.8728232043891253,-0.4621261418574701,-0.4519236954256272,0.1422876303406364,-0.6169280136393658,-1.0729196367529203,1.3304816793646046,2.1544915639237208,-0.08394318613488318,2.8271501436074007,0.21017441152603292,1.1950562595014425,-0.738665410423303,0.023807250673193156,-0.802737485841958,-1.3895049319918513,round_4,phase1,15,1,D1_2
5.218373244082717,-1.0503742099791862,-1.4589102767563464,0.3283733506669262,1.0957449371480283,-0.9214716977638435,-0.8379075964219976,-0.5425071943889768,-1.4032541322588972,0.9034067853342901,-0.48063841539311236,1.8441156003810804,0.12622281834390342,1.0530146741544733,-0.8266920944493996,-0.5169837518964174,-0.35967402111237085,-0.5576687830113918,round_1,phase3,15,1,D1_2
4.050027702292466,-1.2252651074347332,0.8230078199968742,0.945200586385702,-0.8643956429285529,-0.17320585914283315,0.5552453526367352,-2.0378408193986863,1.03746650705217,-0.7134614435453465,-0.03846815743958821,3.6440649226689503,-0.5750380732628321,0.5204496137375467,-0.5590183420732203,-0.21694187585835165,0.28337998147543353,-1.3519564861822222,round_1,phase2,15,1,D1_2
4.794838218683342,-0.18984791549832808,1.8356569128151978,1.6202696558573209,0.7015754737830225,-0.6993201718859108,0.5389587900907489,-0.10337085687914656,0.8597800693968519,0.17669762967079108,0.043102296402982354,4.58764515429072,0.22764552408694833,0.6379804979660512,-0.8553426150201886,0.0354314097142397,-0.19529425733812328,-1.477028232421964,round_1,phase1,15,1,D1_2
-0.668929740999771,-2.116492103181111,2.6727799847443743,-0.9333482080418096,-0.9122451205813032,-0.7680996461487112,0.8282181136949955,2.4145877253306196,1.3340995107313687,-0.4297788737232894,-0.4591012765661785,-0.34938573222363317,1.1519013483276581,1.5788180719625529,-0.01240286416871182,-0.24698096438881392,0.5634373103110726,1.6620407338872585,round_3,phase3,16,0,D1_2
-0.2331421455710183,0.2488335885120951,1.6009312055551035,0.0256227663354623,-0.9660600968534941,-1.0074179124247125,-6.656443220833762,0.2533514993606969,1.5355256201023946,1.5595343361966723,-0.6737207158944281,0.04551610412690985,-0.8039404234044306,1.1133302976434634,1.1672035572903028,-0.6056996692804041,-0.8939575013984489,1.4122486769527864,round_3,phase2,16,0,D1_2
0.017829083613704246,-1.0921415754594221,0.9783815057519059,-0.6396883632235688,-0.4823445470343385,-0.41865732106319337,0.5000910379634046,0.52746671923682,0.7836063578015032,1.5055904815597987,-0.5532184270724387,-1.0158529517831503,0.9918469289300856,1.3408053461209468,-0.10641572905323175,-0.39018682287426154,-0.09040593743398259,1.3521035166773656,round_3,phase1,16,0,D1_2
0.1960636191651589,-1.7729985258018004,0.022403674870700416,-0.7002474405422373,-0.6682059461796112,-0.7563544526718874,0.9480683975281146,1.9505505092075457,1.362066612353568,-0.5329198007121145,-0.42314459218060235,-0.06144920727336055,1.2868719549240313,1.3792362935117606,0.5387874835131023,-0.4455424539487951,0.24765127332473805,1.7795393033093168,round_2,phase3,16,0,D1_2
0.5715912979749704,-0.39135833210987786,-1.7424387532929504,-1.4377064659920065,-1.3763299054319997,-0.07908870727366935,-1.7097551118349557,2.5440201033357313,1.433268004429874,-1.1053179681794463,-0.6622793501253785,-1.6041035195431066,0.4405823000785287,0.8635996192750452,-0.5238777545544924,-0.6064163351062741,-0.31357462934963987,-0.057529066471844574,round_2,phase2,16,0,D1_2
-0.40321336969573796,-0.18639740553423562,-0.2413432030242999,-0.9505927440944247,-0.5048930134051494,0.01066468572041062,0.5224790047382222,1.9543205367810834,1.2712502489057462,1.1110579617976941,-0.6403501344879782,0.2894971612671173,0.6363431965302426,1.058128539111089,-0.5241062335536107,-0.56790987209151,-0.9750710203404808,2.1248698704392,round_2,phase1,16,0,D1_2
-0.23831372200371517,-0.8064685246796832,1.764222928308084,-1.3441825160922936,-1.2174632318058853,-0.7390176280905822,0.3948200746473656,-0.9149186215619797,1.110086343312611,3.86751747086698,-0.49661744149168513,-0.40450503444374675,1.0643308981619146,1.327478626693369,-0.26952429457054894,-0.34567882428744084,-0.34226504143569386,0.7010193755187547,round_4,phase3,16,0,D1_2
-0.14846578411777234,-1.39970316209585,2.0749429492743126,-1.7428943720589123,-1.135023440893268,0.7857977093560758,-0.02588210227279037,-1.0775954189808536,0.913136383325142,1.3409604100303645,-0.7909331438549383,-0.09752186605323322,-1.2065047158123436,0.919469379878565,1.155528540099761,-0.740057554227096,1.2485236323219053,-0.02593178988070657,round_4,phase2,16,0,D1_2
0.05564270623803992,-1.896812277609483,2.369976754682351,-1.4280898557289834,-1.140810726610203,-0.44961640009412634,0.6718970152965049,-0.7089589378494272,1.3074099786325848,-0.4483126264946452,-0.6417472379426288,0.007748951320195907,0.041129149134837555,1.193393035533131,-0.5303718474713833,-0.5580674023094826,0.3947991238429862,1.4197447484686396,round_4,phase1,16,0,D1_2
2.896034543617346,-2.149118622833716,0.36637559884620186,-0.6941020158459503,-0.8238122328872788,-0.9179875700714264,-0.14443685333387712,-0.38664156198722643,1.673024850318796,-1.1124404028991097,-0.28485326779701886,-2.8340239220331918,0.6822629082488619,1.0345161366881186,-0.6229897106366505,-0.057393723643340486,0.7247817949949098,-1.0818669995483925,round_1,phase3,16,0,D1_2
1.6931245049116879,-2.042212185304812,1.1387221510498857,-0.3152628367112135,-0.14811925553573524,-1.0433569643800866,0.31969044033801786,-1.5854720147484933,1.722963390284932,-0.34180935673985446,-0.719780219266873,-0.34093655839515286,-0.051629006687611424,3.656661681977299,-0.7870960832442847,-0.3585131676955904,0.2814345838495953,-1.4153233746965383,round_1,phase2,16,0,D1_2
1.1235636798420179,-1.4682477986616285,0.19851860895735374,-0.42925916143289,-1.4490030275223653,-0.46679341141834,-0.5116511696922285,0.30309426884835855,1.0382316537283938,0.020347137161811,-0.5452872065957638,-0.5858835611309741,-0.7337346304846094,1.1049914494674533,-0.182287083500063,-0.48946457644931474,0.02715472454836187,-0.9820651013838656,round_1,phase1,16,0,D1_2
-0.34387205246326674,-1.3130592197633482,-1.3598028063305727,-0.48677162400909757,0.4159995786334773,-0.6898512713859888,0.8068981409748026,0.18725795585754046,0.3312075460132969,0.3342717569526556,-0.5234480578314086,0.856865515937992,0.5350034830730492,0.9834198802501274,-0.9133884079241075,-0.5793253560386291,-0.3651943721343396,-0.2364843239221912,round_3,phase3,17,0,D1_2
-0.42967575344649256,0.34025890639932727,2.3422314177221595,2.001649286629458,-1.7022723692451007,0.2837859238784322,-0.3880013178093872,-0.3297675320623256,0.987477035956846,-0.21828214467043075,3.591084318629397,0.42993332825012504,-1.2253817839002799,0.997544537630961,-0.2771505675703077,1.7590041896128181,0.08247407160132728,0.6331349385729291,round_3,phase2,17,0,D1_2
0.8616052286469914,-1.8745598357070625,-1.5163534762570663,-0.9800814853189166,1.0405283676207513,-0.00972084540288152,-0.4930446083778111,-0.7072822474558614,0.5422238102791719,0.3468733032064962,-0.6310368351509927,0.6919862165467237,0.921322191635472,0.776546828064064,-0.08986308666561701,-0.6811039095482464,1.416516009384314,-0.9798840925418253,round_3,phase1,17,0,D1_2
0.14042069757384448,-1.3048586369515882,-0.9026051121285251,-0.6391833262263664,0.2460209323262573,-0.35608883064425917,0.35280207418742726,-0.9878951373257395,0.8606509875448317,0.7640929780368358,-0.5610780983699646,1.0508956703458832,0.68597202613326,0.5094226216048006,-0.6405356214527266,-0.40706605858831324,0.3400547132709964,-1.611975507896648,round_2,phase3,17,0,D1_2
1.6106761411819686,-1.0291188196343661,1.14180379552255,0.48058911277017013,-1.0518969193050822,0.8236972635562785,-1.5606736219753337,-0.6906308397849331,0.9934934700485306,-0.8411497144985454,4.963722306244661,0.023620640566192067,1.9852310846493741,0.03087343679657898,0.8699310450462417,0.6876511406026342,1.1183614728771447,-0.28323112727895705,round_2,phase2,17,0,D1_2
0.9369132643201624,-0.9861692575345958,-0.7096572201263985,0.0061453444683462356,-0.22656764542932603,-0.15133375524991013,0.6540567126263848,3.6022043755908593,1.4397838244967114,0.8354524350212478,-0.41430211393415717,-3.346297065340506,0.5254945863375349,0.5492423461991628,-0.6158616639277186,-0.2629216625077258,0.29552703081789333,-0.5032133905079806,round_2,phase1,17,0,D1_2
0.5308347586170262,-2.0073107143219704,-1.915319783269646,-0.7155089637412839,-0.6871714461891318,0.06488460735299834,0.6372971866916551,0.29072122435994946,0.07990315171201813,-0.8073305320394396,-0.605677686890011,-0.8842398448415866,0.2377895732475138,1.2647843469211477,-0.7605008456717849,1.3408242499358805,0.2830321138020069,-0.6977181759814327,round_4,phase3,17,0,D1_2
0.6435287229013683,-1.7839625705282995,2.0299339460900407,0.12400811516867921,-0.9977430797248061,-0.2171067560192654,-2.5243297890454235,0.3558186888539983,-1.15589976734441,1.39593683867894,2.8566960516549735,0.08969097175574613,-2.2905459159015953,0.8072365497105705,1.0225629046982494,1.007905059635345,-0.02530213297779405,-0.18037043746840759,round_4,phase2,17,0,D1_2
-0.16566424517059558,0.45001450445661234,-1.557685782070963,-0.8672029293293243,-0.055719923386614335,-0.5047842040224275,-0.43179800570167287,0.4198950528471065,1.3375408083494853,-0.0989117043210439,-0.5217780864160552,-1.610109083445624,-0.09534916935864032,1.1519519543990004,-0.8879123041415066,-0.5623580289225053,0.890984466603347,-1.0199969915828841,round_4,phase1,17,0,D1_2
3.8862673251333693,-0.9736534094519416,-0.9570431134828341,-0.20486689818733864,0.9223889736221453,0.316458938785412,-0.7571144036813604,-1.0381198454579212,1.807716830283461,0.48582816187631944,-0.3683353144335405,-1.6606620682432855,0.11366961300786645,0.5298955314936636,-1.359594847874909,1.4269561183328212,-0.18813177283059387,-2.0713032062397834,round_1,phase3,17,0,D1_2
4.673369227829107,-0.22432126671706495,1.0066420131392668,2.097788027637027,-1.3890170828215285,2.7187702308877557,0.3458548457983079,-1.7275453877092115,-1.1028754782883106,-0.2901175455824633,6.1023124852315975,-0.7527006543446475,-0.8594895233564557,0.6779973958392044,-0.26346483424478206,1.9382549926822454,3.066988248539819,-1.3314639118464935,round_1,phase2,17,0,D1_2
0.40266186867649395,-0.8237407680996242,-1.1504952568817812,-0.286729308066144,-0.4214159658842058,-0.5407231276995925,-0.1475760459136059,-0.21859592688481522,1.1565552734842228,-0.9208572738013309,-0.7116452970400996,0.9508515235502497,1.0540751106548019,0.5247329310439903,-0.12198344131256099,-0.6361781253043076,0.23410784959593403,-1.3673838693899578,round_1,phase1,17,0,D1_2
-0.6433055100856935,-1.3631359184616214,-1.4900760550065515,-2.1585523624945027,-0.25305116751629725,-0.544673893211984,-0.16112080639472512,2.2084351901087063,1.103483525236329,0.731821571928753,0.20599745983733928,0.9692585823432562,1.5994798328482316,1.7660593726052942,3.1979604913064996,0.38267769878431307,-0.004529825353644399,-0.11918791951823365,round_3,phase3,18,1,D1_2
-0.5363652659909566,-1.4097250105065808,-0.7509617144946389,-1.7082020651626078,3.97151480202625,1.4938996382899576,0.18919163589695911,-1.0771557982605746,1.1350169559841572,-0.5989184233734635,-0.8958864160015118,0.47515597706755525,-1.6582220339870812,1.5591965289671652,0.7881953083264048,-0.697545566599164,-0.3540602770587548,-1.272422449240757,round_3,phase2,18,1,D1_2
0.507346421107276,1.1654584837840634,-2.469893708779353,-1.217819760559587,3.381860440797468,-0.34799621797101177,0.8912066339977249,-0.446445173525894,-1.9537946785722,1.9521459682886984,-0.07967906731956743,-0.368705272250885,-0.6125695490759542,1.3820493387344521,-0.8600490295305828,0.2645688809778736,-1.973275688244454,1.1928145109890145,round_3,phase1,18,1,D1_2
0.038303789480835494,-1.3214233471744312,-2.3408459385983056,-1.8204122862467016,-0.9928924960031408,-0.6436175991166633,-1.0255594932064738,5.825710572969974,1.5481921840455835,-0.8691876697033912,0.30634347113482185,1.0244667220612387,-0.3369369125040721,1.6551719529960605,0.31725559307961265,0.46488474699928717,-0.333478335103972,0.006439138931825303,round_2,phase3,18,1,D1_2
1.182608232273218,0.3926998082960335,0.4944596997711985,-1.6443821795014262,-0.5308290547817843,1.1610893076662745,-2.5099009899374916,1.4168039965615382,2.1490880868326414,-0.16682415298357772,-0.17773802898521585,1.349495859343762,-0.3663495204347887,1.0649839755101094,-0.6379217700013274,1.0236410937231464,-0.5856668791797521,0.7124295851605199,round_2,phase2,18,1,D1_2
1.532221014318488,-1.5284721890213941,-2.9013493340095686,-1.207693807406533,-1.2174138281734899,-0.10559910215937694,0.2243362708236252,-0.1582700191161219,1.711130016654178,-0.7585524551160107,0.058657278578243474,0.2997317900234354,-1.1265666578210194,1.5547859103215098,0.062036289621701594,0.27609186785342027,0.4857841076350978,-0.3677830678381396,round_2,phase1,18,1,D1_2
0.052721121518497234,3.431814125707817,-0.8545593825346149,-1.1991585444965402,-1.186982070459081,-0.33281002545674987,-3.1490135966485124,-0.3614857641763012,1.46718523062984,0.7596590048764867,-0.6478869551098693,1.5756896280574124,-0.2760180250344794,1.5496381136536979,-0.0385016156260247,-0.6431558146785945,-0.8332889799029279,-0.616951044983057,round_4,phase3,18,1,D1_2
0.19972542002715366,1.8971247151256116,1.4681235266312482,0.03802296179767286,-1.1317922059012397,3.391334494108318,-1.762725766920667,0.9098223224273377,1.258347065617077,1.0173130525669611,0.34188280674246974,0.49368563277067345,-0.11745381352727259,0.926764880952057,1.3608629093635856,-1.8640471180980507,0.47811988786586235,-0.31565308837399547,round_4,phase2,18,1,D1_2
1.6781014005647845,-0.5548271111821113,-2.459042128787462,-2.5828396272157286,-1.1752931845975465,2.2028754292409825,-5.398020016968558,0.7083474921093075,0.3447024639311104,0.26543370473331834,-0.12187892604953313,1.205530975690304,-0.3864296369988142,1.1509105487014257,-0.4565731647783572,2.2188022379389873,-0.1419850994499532,1.1152541760841512,round_4,phase1,18,1,D1_2
3.3500353966232614,-1.57841405914892,-2.769689609801405,-1.3576107971028866,0.9560980649252301,-0.6798862361837172,-2.3214273862703334,-0.49326883639232433,1.4459393387809176,-0.5053034786578049,-0.7170203441037447,6.65017385863096,0.6922793298417413,0.7410949084228435,-0.9646209773271148,-0.7482616340007445,0.8359956810453903,-0.31786758347733646,round_1,phase3,18,1,D1_2
6.902943572620498,0.9376666565402211,-0.16327645785225897,-0.051291020316840796,-0.6262365854106907,-0.28840989060566263,0.6298085333646468,2.009717943706978,-0.12007621783717119,0.023926298959772826,-0.250929745206047,5.414475719228633,0.02136725503042289,3.795308067303184,0.44819918152227306,0.07543784364126031,0.919970378702354,-1.2151296444946107,round_1,phase2,18,1,D1_2
3.3829728549352707,-1.3397991047925548,-1.2245254327373831,-0.8754944641333632,2.136650411072138,-0.600579701638498,0.09312795638041105,-0.22113784100856268,1.457247629217798,-0.6090678696577924,-0.12720487430689761,3.8288063916658777,-0.8028370217004356,1.2942635371396076,-1.0961509677996173,0.27273730412608127,-0.02621106929588355,-2.227858771083835,round_1,phase1,18,1,D1_2
9.25029630058393,1.6879606291072191,-2.2266354218583446,1.9379168155408606,1.4841719251819938,-0.43955948238475034,-0.08930974008294118,-0.4219778083392966,-1.4135790526069867,-0.09848134438247648,-0.21935319139545364,-3.001096831050893,-0.810721417024351,0.6688759351586616,0.8160542760715574,-0.2418486005905481,1.9227819676288849,-1.462429333778575,round_3,phase3,19,1,D1_2
6.843385648447563,-0.20404469591540583,-1.8256489106188067,0.011827616856508289,0.6551957445662578,-1.0356454515562705,-0.4047735759013241,-2.1375874661313374,-1.0478727781091766,-0.8278423587893836,-0.34697490316294305,-7.5621246238634985,0.49819864263121344,0.5872166348827428,-0.19009839308485632,-0.3181183373583684,-1.3044849806523287,-2.6152516238260675,round_3,phase2,19,1,D1_2
9.227478067834785,-0.08830587508030106,-1.9770125672025718,0.35367345734827127,0.17658673290786828,-0.06693563424999839,-0.12290697551134716,0.8622208676653041,-0.5687747437311554,0.13871277893826053,-0.3752498400607616,-3.579723316212377,-0.8340564054465198,0.3796437874011955,-0.22273714343289902,-0.2903658166615582,-0.8931186215139684,-1.985711088672262,round_3,phase1,19,1,D1_2
6.723676997962641,1.093556832619589,-2.220630572198773,-0.5749830207493898,-0.6248978839205356,-0.41107934765955473,0.5475712567698021,0.2906423779950968,-0.0771378090624251,-1.186903876939091,-0.47658349923325244,0.6452318733105578,-0.967355946020651,0.7808634783298742,2.180819250336877,-0.42716592680296744,-0.23790695516322682,-2.0666001710983846,round_2,phase3,19,1,D1_2
6.863465882141113,2.741502666540265,-1.2532436127810223,1.8141027748580087,2.2131241584465737,-0.7634174348951079,0.058028337850333886,-0.9257274640568535,-3.2535900890547027,-1.0960543453049378,-0.6688666741038701,-1.1792299028076743,-0.4995072896768363,0.5556775455377483,0.712183534451933,-0.6156744119132274,0.4991369558909105,-1.1921155164378603,round_2,phase2,19,1,D1_2
