PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,Round,Phase,Individual,Puzzler,Cohort,Frustrated,upset,hostile,alert,ashamed,inspired,nervous,attentive,afraid,active,determined
-1.9073867446572135,-0.06963062546825255,-0.29392040688460946,1.0025417298920676,2.418949910954724,-1.3299488282702359,-1.319777970495018,0.632554033719691,-1.8525135498452465,-0.5429424597831007,1.674953492839965,0.6990772383567758,1.3684704178548321,0.6618599142415006,0.9491122585281161,-0.8630886607110309,round_2,phase3,5,0,D1_6,3.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,3.0,4.0
0.7706269171092383,2.259733785230992,-1.1022063701672702,-0.24770368401946366,-0.006461946407855047,-0.581205348913336,0.9616766802382204,-0.2924311172862521,0.2736422046556556,0.30289065314182595,-0.6363969810842193,0.020428296383010445,1.080169814551757,-1.1599817428043036,0.9046053622629865,-1.0466246922289133,round_2,phase2,5,0,D1_6,3.0,3.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,3.0,4.0
-1.828866018199257,2.563276557283868,-2.4535527885164177,-1.1022447833370377,-1.3891942045089554,2.946390423724103,0.6933783401536024,-3.062671959921735,-0.30679901591600045,0.5829045394422412,4.132494441265898,-0.09003850182725835,-0.21072340208112922,-2.3368048407631576,-0.10452388792339536,-1.586883973065006,round_2,phase1,5,0,D1_6,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0
6.1898348928884355,-2.0250794150519416,1.725968546291161,-0.5656834227843044,2.2703372680055733,0.2304418342986413,-1.4260465529649329,-0.0675957354250515,-0.6746261475336927,0.3697057117379381,-2.175946769980136,-0.6038566704516267,0.9645502420427019,0.007268647889840111,0.7087029608939429,0.5582981169313009,round_4,phase3,5,0,D1_6,0.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,3.0
0.523461680820925,-1.2879997363234057,-0.038834361549610445,-0.5503168161524672,-2.498327501399355,-0.37634477302379005,-0.2337637366886375,0.9001920006276489,-1.3503129585378373,1.1825609643527182,-1.4603014982790112,0.6652815128808157,-0.7606052924542716,1.929878490580158,-0.8209672542196638,1.2826521685673764,round_4,phase2,5,0,D1_6,4.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,1.0,4.0,4.0
-3.505536114155594,3.581866372621793,-2.5358395530804625,0.0024198038125957835,2.3969290694044014,-0.9629731490595103,-0.8254941541065811,1.1645111472420557,1.5307073265827422,-2.044042572307708,0.43319238610129845,-0.7186675606029237,-0.3190319518720944,-0.2782486201373813,-1.3697540575883211,0.7183827579397318,round_4,phase1,5,0,D1_6,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,5.0
-2.875669934975433,-0.556665721685891,1.164519506709177,0.15963997356157303,0.9394301329065692,1.23663066675315,-0.5278503584403906,1.1289753134707345,-0.747227110720688,2.26006496400466,0.8914901605712131,0.18033500888239792,-0.3771211267352045,0.07784364000306551,-0.2788015903794259,-0.6606988343528682,round_1,phase3,5,0,D1_6,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0
2.094141312503504,0.6223765300576914,2.8204483493246792,1.9439444655661167,-0.3386051388700327,-0.15896458235150565,1.0535177756879277,1.3141723784301746,1.301071745949184,-0.16581710238736108,0.29488640005162015,-0.42150147456774767,0.1897924525779448,-0.7635678729528222,-0.8277977124996397,0.5120480080718243,round_1,phase2,5,0,D1_6,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0
-0.9505197399796009,-2.8859617286674775,-0.1197419029779307,1.7273838163897206,0.10795679507352014,0.4396381523661697,-0.32073657896196356,-1.3341038326991972,0.4578125655088634,1.9680773645337828,0.03388060014376925,0.37380445275133645,-0.668535174765169,-0.0808337302479946,-1.8585210666234657,-0.6712142851795997,round_1,phase1,5,0,D1_6,0.0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,4.0
4.942864363476345,-0.8832125273492584,0.6604953799311448,-2.2710155135463475,-0.16649989703423917,-1.0424279520764352,-1.3691308749773035,-1.4704692622706623,0.3589555839874135,-3.246413836955154,-2.570078709542308,-0.718178823661057,0.5003379813741796,-0.8355866771351287,0.2537271366556412,1.5764429851051838,round_3,phase3,6,1,D1_6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
-3.3968552020018965,-0.31332031165592944,0.023250779798437073,-0.23033359951557023,-0.656855566253443,-0.09103178940599896,-0.2337746750566311,0.4824284527520734,0.45182099359115396,-0.6119439440621545,-0.43456613489511386,-0.6790830436955129,0.9418279739509418,1.390211944423856,0.5647564912962378,0.7554136264820771,round_3,phase2,6,1,D1_6,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0
-2.5715579429866535,5.57899115797672,-6.054546530027339,1.199886195107656,-1.1518740618084449,0.7124162309875812,1.7114335118028385,-1.6646766811276619,0.4831739169451052,-0.24149903355736935,0.013186597218028744,-1.263220964676682,-0.08310002248186188,0.968285463185579,1.444063474431915,-2.011258252973299,round_3,phase1,6,1,D1_6,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
